year	delta
1847	7
1847	6
1847	8
1847	8
1847	8
1847	8
1847	9
1847	10
1847	8
1847	8
1847	8
1847	9
1847	8
1847	8
1847	4
1847	8
1847	9
1847	8
1847	8
1847	8
1847	15
1847	9
1847	6
1847	9
1847	8
1847	5
1847	18
1847	10
1847	11
1847	4
1847	5
1847	4
1847	4
1847	12
1847	4
1847	8
1847	9
1847	7
1847	5
1847	10
1847	5
1847	7
1847	5
1847	5
1847	11
1847	4
1847	11
1847	5
1847	10
1847	10
1847	13
1847	7
1847	5
1847	8
1847	8
1847	6
1847	7
1847	13
1847	9
1847	5
1847	6
1847	5
1847	8
1847	10
1847	3
1847	9
1847	316
1847	9
1847	9
1847	8
1847	13
1847	15
1847	8
1847	10
1847	3
1847	8
1847	10
1847	9
1847	12
1847	6
1847	5
1847	8
1847	5
1847	7
1847	12
1847	8
1847	9
1847	14
1847	4
1847	6
1847	4
1847	7
1847	18
1847	8
1847	11
1847	5
1847	6
1847	11
1847	11
1847	9
1847	7
1847	10
1847	8
1847	5
1847	10
1848	11
1848	5
1848	12
1848	14
1848	5
1848	8
1848	10
1848	9
1848	13
1848	6
1848	11
1848	4
1848	10
1848	4
1848	10
1848	12
1848	8
1848	8
1848	4
1848	8
1848	7
1848	11
1848	6
1848	14
1848	5
1848	8
1848	3
1848	4
1848	11
1848	6
1848	4
1848	8
1848	5
1848	4
1848	6
1848	3
1848	5
1848	5
1848	6
1848	5
1848	5
1848	4
1848	5
1848	5
1848	5
1848	5
1848	6
1848	5
1848	4
1848	8
1848	5
1848	4
1848	10
1848	4
1848	4
1848	4
1848	3
1848	9
1848	4
1848	3
1848	4
1848	12
1848	4
1848	4
1848	4
1848	11
1848	7
1848	6
1848	6
1848	5
1848	6
1848	5
1848	4
1848	5
1848	4
1848	7
1848	3
1848	3
1848	4
1848	5
1848	3
1848	4
1848	5
1848	4
1848	6
1848	8
1848	5
1848	4
1848	4
1848	4
1848	5
1848	3
1848	4
1848	4
1848	4
1848	9
1848	6
1848	5
1848	7
1848	7
1848	6
1848	5
1848	5
1848	4
1848	5
1848	4
1848	4
1848	4
1848	4
1848	4
1848	3
1848	4
1848	3
1848	3
1848	7
1848	7
1848	5
1848	4
1848	4
1848	5
1848	10
1848	7
1848	7
1848	5
1848	4
1848	6
1848	5
1848	8
1848	6
1848	4
1848	7
1848	6
1848	8
1848	6
1848	7
1848	4
1848	4
1848	6
1848	4
1848	7
1848	6
1848	6
1848	11
1848	8
1848	5
1848	5
1848	15
1848	6
1848	5
1848	10
1848	4
1848	4
1848	4
1848	6
1848	4
1848	4
1848	5
1848	4
1848	5
1848	4
1848	5
1848	7
1848	4
1848	3
1848	4
1848	4
1848	5
1848	4
1848	6
1848	5
1848	4
1848	4
1848	6
1848	4
1848	6
1848	4
1848	7
1848	6
1848	15
1848	7
1848	6
1848	5
1848	4
1848	8
1848	7
1848	5
1848	4
1848	4
1848	5
1848	6
1848	4
1848	6
1848	9
1848	4
1848	6
1848	7
1848	7
1848	10
1848	6
1848	5
1848	5
1848	3
1848	5
1848	4
1848	4
1848	5
1848	12
1848	4
1848	4
1848	6
1848	5
1848	6
1848	5
1848	7
1848	6
1848	5
1848	4
1848	6
1848	4
1848	4
1848	4
1848	6
1848	8
1848	5
1848	8
1848	4
1848	6
1848	5
1848	6
1848	1
1848	6
1848	4
1848	4
1848	4
1848	6
1848	7
1848	4
1848	7
1848	5
1848	4
1848	6
1848	7
1848	4
1848	6
1848	6
1848	6
1848	5
1848	5
1848	4
1848	6
1848	4
1848	4
1848	6
1848	4
1848	6
1848	3
1848	4
1848	8
1848	6
1848	6
1848	4
1848	4
1848	4
1848	5
1848	4
1848	4
1848	6
1848	7
1848	4
1848	4
1848	4
1848	5
1848	7
1848	6
1848	4
1848	5
1848	4
1848	3
1848	4
1848	5
1848	4
1848	7
1848	5
1848	4
1848	6
1848	7
1848	5
1848	6
1848	5
1848	4
1848	5
1848	6
1848	6
1848	5
1848	5
1848	6
1848	8
1848	8
1848	7
1848	5
1848	5
1848	7
1848	5
1848	4
1848	7
1848	7
1848	6
1848	6
1848	5
1848	8
1848	6
1848	9
1848	7
1848	5
1848	4
1848	4
1848	5
1848	4
1848	4
1848	7
1848	4
1848	5
1848	4
1848	7
1848	6
1848	5
1848	5
1848	4
1848	4
1848	6
1848	4
1848	3
1848	4
1848	4
1848	3
1848	4
1848	6
1848	3
1848	4
1848	4
1848	7
1848	5
1848	4
1848	6
1848	4
1848	3
1848	4
1848	5
1848	4
1848	4
1848	4
1848	7
1848	6
1848	66
1848	4
1848	6
1848	4
1848	5
1848	5
1848	9
1848	7
1848	7
1848	6
1848	6
1848	4
1848	7
1848	6
1848	6
1848	5
1848	4
1848	7
1848	6
1848	6
1848	4
1848	6
1848	6
1848	7
1848	4
1848	6
1848	6
1848	5
1848	4
1848	5
1848	4
1848	6
1848	4
1848	8
1848	4
1848	3
1848	7
1848	5
1848	4
1848	5
1848	3
1848	5
1848	8
1848	4
1848	4
1848	6
1848	36
1848	4
1848	5
1848	7
1848	3
1848	3
1848	14
1848	13
1848	13
1848	7
1848	5
1848	6
1848	6
1848	7
1848	5
1848	10
1848	6
1848	9
1848	11
1848	6
1848	7
1848	10
1848	6
1848	5
1848	4
1848	4
1849	6
1849	7
1849	5
1849	11
1849	5
1849	7
1849	7
1849	6
1849	4
1849	8
1849	5
1849	5
1849	4
1849	4
1849	6
1849	6
1849	6
1849	4
1849	9
1849	15
1849	8
1849	17
1849	7
1849	6
1849	6
1849	7
1849	8
1849	6
1849	7
1849	4
1849	5
1849	6
1849	6
1849	5
1849	7
1849	7
1849	8
1849	5
1849	6
1849	4
1849	7
1849	6
1849	7
1849	5
1849	7
1849	6
1849	6
1849	5
1849	7
1849	6
1849	5
1849	7
1849	6
1849	8
1849	6
1849	4
1849	9
1849	5
1849	8
1849	6
1849	5
1849	8
1849	6
1849	7
1849	6
1849	9
1849	7
1849	5
1849	4
1849	5
1849	5
1849	9
1849	6
1849	4
1849	5
1849	6
1849	4
1849	5
1849	6
1849	5
1849	6
1849	6
1849	3
1849	4
1849	8
1849	6
1849	5
1849	6
1849	6
1849	5
1849	7
1849	5
1849	4
1849	6
1849	4
1849	4
1849	4
1849	5
1849	7
1849	4
1849	6
1849	4
1849	4
1849	4
1849	6
1849	5
1849	4
1849	6
1849	4
1849	4
1849	6
1849	5
1849	11
1849	5
1849	6
1849	6
1849	10
1849	5
1849	7
1849	5
1849	5
1849	5
1849	4
1849	6
1849	5
1849	5
1849	4
1849	3
1849	7
1849	4
1849	4
1849	4
1849	4
1849	5
1849	6
1849	6
1849	8
1849	6
1849	4
1849	6
1849	5
1849	4
1849	4
1849	4
1849	4
1849	4
1849	7
1849	6
1849	4
1849	5
1849	5
1849	6
1849	5
1849	4
1849	4
1849	6
1849	4
1849	5
1849	3
1849	8
1849	4
1849	8
1849	4
1849	8
1849	8
1849	6
1849	4
1849	6
1849	5
1849	6
1849	5
1849	4
1849	8
1849	4
1849	10
1849	7
1849	4
1849	5
1849	4
1849	6
1849	5
1849	38
1849	4
1849	7
1849	5
1849	4
1849	6
1849	5
1849	4
1849	9
1849	7
1849	4
1849	6
1849	6
1849	5
1849	5
1849	6
1849	4
1849	3
1849	6
1849	6
1849	4
1849	7
1849	15
1849	6
1849	5
1849	4
1849	7
1849	5
1849	3
1849	4
1849	7
1849	4
1849	6
1849	4
1849	5
1849	4
1849	4
1849	4
