year	delta
1854	17
1854	17
1854	16
1854	17
1854	18
1854	15
1854	15
1854	15
1854	13
1854	13
1854	16
1854	17
1854	16
1854	15
1854	17
1854	18
1854	19
1854	18
1854	16
1854	17
1854	16
1854	18
1854	15
1854	16
1854	17
1854	17
1854	17
1854	18
1854	18
1854	15
1854	15
1854	16
1854	12
1854	17
1854	10
1854	6
1854	15
1854	20
1854	16
1854	16
1854	17
1854	19
1854	18
1854	15
1854	19
1854	18
1854	17
1854	15
1854	19
1854	21
1854	16
1854	17
1854	17
1854	18
1854	19
1854	17
1854	22
1854	19
1854	18
1854	18
1854	19
1854	18
1854	14
1854	18
1854	20
1854	16
1854	18
1854	16
1854	19
1854	15
1854	19
1854	17
1854	18
1854	23
1854	20
1854	14
1854	18
1855	18
1855	16
1855	16
1855	19
1855	16
1855	16
1855	21
1855	14
1855	18
1855	16
1855	14
1855	20
1855	16
1855	14
1855	17
1855	15
1855	19
1855	21
1855	18
1855	20
1855	19
1855	18
1855	14
1855	20
1855	16
1855	15
1855	25
1855	12
1855	21
1855	14
1855	16
1855	21
1855	20
1855	24
1855	17
1855	14
1855	21
1855	19
1855	21
1855	19
1855	12
1855	20
1855	16
1855	21
1855	19
1855	15
1855	19
1855	16
1855	19
1855	18
1855	14
1855	19
1855	24
1855	17
1855	25
1855	10
1855	16
1855	15
1855	19
1855	10
1855	19
1855	12
1855	17
1855	15
1855	16
1855	11
1855	21
1855	17
1855	15
1855	13
1855	17
1855	18
1855	14
1855	15
1855	18
1855	15
1855	14
1855	19
1855	16
1855	14
1855	14
1855	16
1855	16
1855	14
1855	11
1855	19
1855	22
1855	20
1855	21
1855	19
1855	19
1855	18
1855	18
1855	19
1855	19
1855	18
1855	14
1855	15
1855	17
1855	16
1855	14
1855	22
1855	16
1855	18
1855	19
1855	16
1855	15
1855	16
1855	15
1855	16
1855	15
1855	15
1855	11
1855	16
1855	18
1855	14
1855	16
1855	17
1855	19
1855	18
1855	12
1855	16
1855	18
1855	16
1855	15
1855	15
1855	16
1855	18
1855	19
1855	18
1855	16
1855	9
1855	11
1855	18
1855	19
1855	11
1855	16
1855	17
1855	11
1855	12
1855	16
1855	11
1855	17
1855	21
1855	19
1855	11
1855	19
1855	19
1855	16
1855	14
1855	18
1855	16
1855	17
1855	18
1855	19
1855	11
1855	16
1855	17
1855	17
1855	13
1855	16
1855	14
1855	21
1855	18
1855	16
1855	17
1855	18
1855	19
1855	21
1855	18
1855	7
1855	21
1855	22
1855	15
1855	19
1855	17
1855	14
1855	19
1855	21
1855	20
1855	17
1855	16
1856	18
1856	14
1856	14
1856	15
1856	17
1856	17
1856	18
1856	19
1856	18
1856	22
1856	15
1856	18
1856	18
1856	12
1856	18
1856	14
1856	19
1856	16
1856	15
1856	16
1856	17
1856	22
1856	16
1856	18
1856	15
1856	14
1856	18
1856	14
1856	15
1856	21
1856	18
1856	21
1856	18
1856	19
1856	16
1856	19
1856	15
1856	16
1856	18
1856	15
1856	14
1856	19
1856	19
1856	15
1856	12
1856	17
1856	14
1856	16
1856	15
1856	11
1856	20
1856	16
1856	13
1856	18
1856	12
1856	16
1856	21
1856	19
1856	19
1856	15
1856	16
1856	16
1856	11
1856	12
1856	16
1856	25
1856	19
1856	18
1856	19
1856	16
1856	16
1856	21
1856	21
1856	17
1856	15
1856	13
1856	15
1856	18
1856	17
1856	20
1856	13
1856	13
1856	15
1856	18
1856	13
1856	11
1856	16
1856	11
1856	13
1856	14
1856	17
1856	14
1856	15
1856	19
1856	18
1856	13
1856	14
1856	17
1856	17
1856	14
1856	11
1856	19
1856	16
1856	12
1856	13
1856	14
1856	12
1856	12
1856	27
1856	19
1856	16
1856	13
1856	12
1856	11
1856	12
1856	14
1856	15
1856	12
1856	22
1856	18
1856	16
1856	15
1856	17
1856	18
1856	17
1856	13
1856	14
1856	12
1856	13
1856	18
1856	12
1856	15
1856	10
1856	18
1856	16
1856	10
1856	13
1856	18
1856	13
1856	17
1856	15
1856	14
1856	16
1856	13
1856	16
1856	15
1856	14
1856	14
1856	12
1856	11
1856	17
1856	12
1856	15
1856	12
1856	17
1856	16
1856	12
1856	13
1856	17
1856	12
1856	13
1856	14
1856	12
1856	13
1856	15
1856	20
1856	15
1856	22
1856	18
1856	16
1856	14
1856	15
1856	18
1856	17
1856	14
1856	13
1856	17
1856	18
1856	14
1856	20
1856	22
1856	17
1856	17
1856	13
1856	27
1856	12
1856	16
1856	12
1856	14
1856	15
1856	17
1856	13
1856	18
1856	14
1856	17
1856	12
1856	13
1857	14
1857	15
1857	26
1857	15
1857	7
1857	15
1857	17
1857	13
1857	15
1857	15
1857	12
1857	15
1857	15
1857	15
1857	18
1857	12
1857	15
1857	11
1857	18
1857	11
1857	12
1857	19
1857	12
1857	11
1857	18
1857	16
1857	12
1857	18
1857	11
1857	16
1857	15
1857	13
1857	16
1857	12
1857	15
1857	14
1857	17
1857	14
1857	14
1857	20
1857	11
1857	15
1857	11
1857	16
1857	20
1857	11
1857	24
1857	12
1857	13
1857	13
1857	15
1857	13
1857	11
1857	19
1857	18
1857	11
1857	16
1857	19
1857	73
1857	12
1857	19
1857	13
1857	21
1857	19
1857	14
1857	16
1857	15
1857	15
1857	12
1857	21
1857	17
1857	19
1857	17
1857	19
1857	16
1857	17
1857	24
1857	17
1857	19
1857	12
1857	12
1857	18
1857	12
1857	10
1857	13
1857	10
1857	12
1857	11
1857	13
1857	12
1857	14
1857	17
1857	16
1857	17
1857	10
1857	14
1857	17
1857	10
1857	12
1857	19
1857	11
1857	16
1857	19
1857	12
1857	11
1857	10
1857	12
1857	12
1857	10
1857	14
1857	17
1857	10
1857	15
1857	10
1857	15
1857	14
1857	12
1857	12
1857	13
1857	10
1857	21
1857	17
1857	10
1857	14
1857	10
1857	10
1857	10
1857	10
1857	14
1857	13
1857	10
1857	15
1857	12
1857	14
1857	14
1857	17
1857	12
1857	14
1857	14
1857	13
1857	17
1857	13
1857	17
1857	15
1857	21
1857	11
1857	13
1857	12
1857	19
1857	19
1857	15
1857	12
1857	13
1857	14
1858	10
1858	10
1858	13
1858	10
1858	11
1858	10
1858	10
1858	11
1858	16
1858	10
1858	17
1858	14
1858	18
1858	17
1858	18
1858	13
1858	10
1858	11
1858	14
1858	14
1858	10
1858	16
1858	15
1858	14
1858	13
1858	12
1858	13
1858	12
1858	15
1858	14
1858	12
1858	10
1858	10
1858	12
1858	14
1858	12
1858	16
1858	13
1858	10
1858	12
1858	16
1858	15
1858	13
1858	14
1858	12
1858	10
1858	14
1858	9
1858	10
1858	12
1858	10
1858	13
1859	12
1859	11
1859	13
1859	10
1859	11
1859	12
1859	11
1859	12
