year	delta
1873	13
1873	13
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
1873	13
1873	13
1873	13
1873	13
1873	13
1873	13
1873	17
1873	13
1873	13
1873	13
1873	13
1873	13
1873	18
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
1873	13
1873	16
1873	13
1873	13
1873	14
1873	13
1873	13
1874	13
1874	13
1874	13
1874	14
1874	13
1874	13
1874	13
1874	16
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	14
1874	13
1874	13
1874	15
1874	14
1874	13
1874	13
1874	18
1874	15
1874	13
1874	13
1874	13
1874	14
1874	15
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	13
1874	15
1874	13
1874	13
1874	13
1874	13
1874	14
1874	13
1874	13
1874	13
1874	13
1874	16
1875	16
1875	12
1876	21
1876	29
1876	21
1877	14
1877	16
1877	16
1877	19
1878	12
1878	20
1878	14
1878	33
1878	14
1879	12
1879	17
1879	14
1879	12
1879	14
1879	15
1879	19
1880	13
1880	15
1880	19
1881	12
1881	16
1881	12
1881	16
1881	19
1881	18
1881	19
1881	13
1881	13
1881	16
1881	3
1883	14
1883	18
1883	15
1883	14
1883	12
1883	13
1883	12
1883	12
1883	15
1883	15
1883	12
1883	14
1883	15
1883	14
1883	17
1883	13
1883	13
1884	14
1884	14
1884	19
1884	16
1884	14
1884	14
1884	17
1884	13
1884	14
1884	2
1884	44
1884	14
1884	17
1884	13
1884	13
1884	15
1884	14
1884	12
1884	14
1884	12
1884	14
1884	14
1884	14
1884	14
1884	16
1885	1
1885	6
1885	16
1885	14
1885	21
1885	14
1885	14
1885	14
1885	14
1885	14
1885	24
1885	17
1885	14
1885	14
1885	10
1885	14
1885	15
1885	14
1886	25
1886	12
1886	14
1886	23
1886	14
1886	14
1886	15
1886	14
1886	14
1886	19
1886	18
1886	15
1886	13
1886	13
1887	13
1887	14
1887	20
1887	14
1887	13
1887	14
1887	15
1887	12
1887	10
1887	13
1888	14
1888	9
1888	15
1888	14
1888	14
1888	14
1888	14
1888	11
1888	13
1888	13
1888	13
1888	12
1888	15
1888	15
1888	15
1888	13
1888	12
