	Paris	London	Berlin	St. Petersburg	Wien	Madrid	Konstantinopel	Rom	Brüssel	Kopenhagen	New York	München	Riga	Hamburg	Turin	Bern	Dorpat	Dresden	Reval	Stockholm	Warschau	Domesnees	Florenz	Odessa	Neapel	Haag	Amsterdam	Athen	Lissabon	Hannover	Stuttgart	Bukarest	Triest	Versailles	Moskau	Karlsruhe	Main	Kassel	Belgrad	Budapest	Kiel	Leipzig	Frankfurt am Main	Köln	Italien	Washington	Königsberg	Darmstadt	Mailand	Breslau	Libau	Türkische Grenze	Mitau	Alexandrien	Posen	Weimar	Altona	Prag	Liverpool	Bremen	Pest	Antwerpen	Schweiz	Wiesbaden	Marseille	Genua	Stettin	Sofia	Straßburg	Venedig	Kairo	Gotha	Flensburg	Bolderaa	Zürich	Rendsburg	Basel	Bombay	Smyrna	Mainz	Lübeck	Kronstadt	Danzig	Schleswig	Augsburg	Genf	Semlin	Braunschweig	Christiania	Koblenz	Bayonne	Charkow	Tiflis	Dublin	Zagreb	Kiew	Schwerin	Livorno	Oldenburg	Potsdam	Pernau	Heidelberg	Ragusa	Mannheim	Korfu	Nürnberg	Bordeaux	Niederelbe	Krakau	Magdeburg	Wilna	Windau	Baden	Freiburg	Hongkong	Aachen	Lemberg	Palermo	Italienische Grenze	Memel	Calcutta	Düsseldorf	Bonn	Verona	Luxemburg	Barcelona	Toulon	Bologna	Itzehoe	Algier	Dünaburg	Eisenach	Philadelphia	Narwa	Spanische Grenze	Ankona	Koburg	Helsingör	Hanau	Erfurt	Gent	Helsingfors	Lüttich	Serbische Grenze	Alexandria	Fulda	Baden-Baden	Bremerhaven	Salzburg	Lyon	Malta	Sachsen	Münster	Würzburg	Fellin	Pera	Donau	Archangelsk	Rhein	Jassy	Innsbruck	Taschkent	Halle	Modena	Nizza	Elberfeld	Thüringen	Beirut	Stralsund	Preßburg	Zara	Gothenburg	Oesterreich	Tours	Perpignan	Luzern	Regensburg	Tilsit	Kasan	Parma	Rostock	Holstein	Zante	Wenden	Göttingen	Varna	Cadix	Hull	Dundee	Gibraltar	Tunis	Metz	Orenburg	Dessau	Twer	Ulm	Rastatt	Altenburg	Jena	Brünn	Arensburg	Dünkirchen	Meiningen	Orel	Trier	Gravenhaag	Mexiko	Teplitz	Nauplia	Shanghai	Swinemünde	Helgoland	Teheran	Ssaratow	Ostende	Cettinje	Malchin	Worms	Brandenburgischen	Wolmar	Kissingen	Saragossa	Hartlepool	Baltischport	Nowgorod	Astrachan	Hermannstadt	Konstanz	Philippopel	Rotterdam	Gravesend	Graz	Livadia	Boston	Nishni-Nowgorod	Tirnowo	Glasgow	Möttau	Bayreuth	Havre	Saarbrücken	Ofen	Olmütz	Ems	Galacz	Linz	Hapsal	Trapezunt	Grimsby	Goldingen	Plymouth	Newport	Sanssouci	Speyer	Peterhof	Zarskoje-Sselo	Dirschau	Schleswig-Holstein	Kaluga	Lausanne	Montevideo	Lille	Cattaro	Saldo	Tuckum	Kurland	Oger	Chur	Niederrhein	Elbing	Macao	Marienburg	Gastein	Oporto	Damaskus	Bromberg	Simla	Taganrog	Kahira	St. Gallen	Woronesh	Manchester	Porto	Gera	San Francisco	Poltawa	Kostroma	Coblenz	Gumbinnen	Born	Malaga	Tambow	Leith	Minden	Cuxhaven	Detmold	Walk	Texel	Karlsbad	Baiern	Polnische Grenze	Veracruz	Paderborn	Gießen	Frankreich	Rustschuk	Havanna	Marburg	Buenos Aires	Barnberg	Belfast	Ischl	Erlangen	Nyborg	DomeSueeS	Poretschje	Wladimir	Messina	Sellin	Portsmouth	Eider	Rio de Janeiro	Chicago	Lüneburg	Sigmaringen	Schwaben	Melbourne	Syra	Hadersleben	Mecklenburg	Newcastle	Sewastopol	Polangen	Smolensk	Jerusalem	Wittenberg	Bosnische Gränze	Kengeragge	Lodz	Witebsk	Werro	Abo	San Sebastian	Ungarn	Tula	Thorn	Ludwigsburg	Lindau	Neckar	Wesel	Tschernigow	Arbroath	Brest	Pensa	Galatz	Grangemouth	Kadir	Schaffhausen	Pillau	Southampton	Helvoet	Pskow	Santander
1878	3.098684210526316	2.544776119402985	1.9358151476251604	1.8124031007751937	2.418410041841004	2.7560975609756095	2.9831932773109244	3.161137440758294	2.6875	3.9285714285714284	2.7666666666666666	3.0	8.23076923076923	2.0454545454545454	2.5	3.5833333333333335	3.646153846153846	2.7142857142857144	2.6666666666666665	3.142857142857143	8.25	1.1709844559585492	2.75	4.661016949152542	3.6666666666666665	2.4285714285714284	1.6338028169014085	2.9152542372881354		2.0	2.8	2.7454545454545456	3.3636363636363638	2.739130434782609	3.4285714285714284			2.0	2.5833333333333335	2.75	3.5	3.1666666666666665		2.1538461538461537		3.217391304347826	3.0714285714285716	1.8333333333333333	2.0	3.3333333333333335	2.2857142857142856		5.8	3.375	2.736842105263158	3.0		3.3333333333333335		2.0		1.0		2.5	3.0	3.0					2.3333333333333335	7.0		1.2	2.0	10.0		2.6		3.0		4.0	3.0		3.5	3.5	4.0	3.0				2.6666666666666665	3.736842105263158			4.666666666666667			4.0	3.25	3.2	3.0	2.875	2.0						4.0	4.0	3.4					3.0			2.0	2.1666666666666665	3.0	5.0			4.0					6.0		2.0				3.0				3.0					2.0	2.0				3.0				5.0	4.0						3.6	3.0			3.5									3.0			1.8	4.0					6.0		3.0				2.0	1.0												3.0					2.3		3.0			18.0	3.0		2.0					1.6666666666666667	1.0			2.0	4.0			3.0			4.0	10.5	2.0	2.5	4.0				2.0				7.0			4.0	4.0		9.2						4.0							3.0		13.0	20.0				3.0			2.0								2.0	3.0																								4.0	4.0						5.0		1.5				2.0								4.0						5.0																						4.0								
1879	2.761467889908257	2.3966101694915256	1.9331619537275064	1.6879432624113475	2.121212121212121	2.6538461538461537	2.4347826086956523	2.7464788732394365	4.863636363636363	1.8695652173913044	3.037037037037037	4.0	4.923076923076923	2.3043478260869565		3.111111111111111	3.8461538461538463	4.0	2.45	3.4	3.8	1.1612903225806452	4.0	3.6	2.3333333333333335	2.5	2.2280701754385963	2.473684210526316	4.0		2.2	2.5	3.0	2.4482758620689653	3.225806451612903			2.0	1.8125	2.423076923076923	1.0	3.3333333333333335		2.6		3.1	2.2	1.6		5.333333333333333	2.1363636363636362		2.5714285714285716	4.0	3.0	2.0		3.0	2.5	22.0				2.0	2.25		2.0	3.0	2.0	3.0	2.55	5.5		1.4	3.0					6.0		2.0	2.0		2.5	4.5	3.0	2.6	8.0			3.9	12.666666666666666	2.5		4.75					2.3333333333333335	1.0	2.5				1.0		1.0			1.0					3.0			3.3333333333333335	2.25	4.0		4.0	2.0				2.0	5.0	2.4285714285714284		4.0				10.0			2.0		9.0			1.0		1.0			4.0			7.5	4.0	5.0	4.0		1.0			2.0	4.6								4.0								2.1666666666666665	10.0					6.0					3.0			2.0	5.5							3.0					6.0			3.0							2.0	3.0		2.0		1.5				4.0		3.5			2.8333333333333335	2.0			4.0	2.0	3.0	2.6363636363636362					2.3333333333333335			2.0								4.0								3.0		2.0		28.0			4.333333333333333						1.3333333333333333				2.0																														3.0											9.0																					4.0							2.6666666666666665								2.0									
1880	2.4934426229508198	2.1574074074074074	1.8307692307692307	1.9324817518248176	2.1666666666666665	2.78125	2.207317073170732	2.4242424242424243	2.9	3.4	4.888888888888889	3.0	8.333333333333334	1.71		3.2222222222222223	3.6666666666666665	2.0	2.5952380952380953	3.8333333333333335	3.6666666666666665	1.1666666666666667	9.0	3.6666666666666665	2.5	2.75	2.1714285714285713	2.8275862068965516	3.6666666666666665	5.0	2.9	2.68	3.6666666666666665		2.6	2.142857142857143			2.6666666666666665	2.7037037037037037	2.6666666666666665	3.5		2.7142857142857144		2.380952380952381	2.75	2.0	2.5	3.0	3.0		1.6		2.4545454545454546	2.0		3.0		3.5				4.0	2.0	3.0	3.0	3.0	2.6666666666666665	1.0	5.75			1.5	3.0				14.0		3.0	2.0	3.0		1.0	3.5				3.0		1.5	3.0	2.1363636363636362	1.75	4.625					3.142857142857143		1.9545454545454546	2.0					5.6		2.0	3.0									1.0	7.5	4.0			3.0	2.0			2.0	1.0	2.6666666666666665		6.0					3.0		2.0		4.0			2.0	2.25	5.0	2.0	3.0				2.0	2.1666666666666665	1.0					2.0	4.0	5.0		1.5	2.0				4.0							2.0	1.0	4.0													2.0	5.0		2.0					5.0	4.333333333333333									1.0			4.0	5.5		2.3333333333333335					4.0			4.666666666666667			5.5		2.3333333333333335				7.0				2.0				4.0		2.0	2.0		2.5	4.0			20.0						16.2							2.0	61.0	15.0	12.0	1.0										3.0								2.75	20.333333333333332								4.0					2.0							2.0			2.0						1.0				7.0	2.0			1.0				1.5													3.5						2.0					9.0				2.5				3.0	1.0			
1881	2.5180265654648957	2.867069486404834	1.9913544668587897	1.8135593220338984	2.296551724137931	3.0	2.792682926829268	3.330357142857143	2.6	2.5714285714285716	3.183673469387755	2.9375	8.464285714285714	1.858974358974359		3.0	3.509433962264151	5.111111111111111	2.448717948717949	3.75	4.111111111111111	1.2380952380952381		4.371428571428571	21.6	2.125	1.9111111111111112	2.7948717948717947	3.0	4.75	2.0	2.3793103448275863	3.0		3.230769230769231	2.411764705882353			2.2	2.5	2.75	4.25	7.0	5.5		2.5142857142857142			3.0	2.6666666666666665	1.3428571428571427		3.0	3.25	2.0		2.0	2.5454545454545454	2.0384615384615383	3.0				3.25	2.2	3.0	1.5	2.625	3.25		3.7	2.0	2.0	1.0	1.5		1.0	3.0	2.5	2.0		3.2	1.1666666666666667		2.0				2.6666666666666665	2.0		3.0588235294117645	2.0	2.0555555555555554		6.833333333333333					3.8			2.0							3.5										2.3333333333333335	1.0	4.0		3.0	3.0	2.0		2.0	2.4	3.3333333333333335		4.0	4.0			6.0								7.0	2.5	2.2	3.0	2.0				2.0	2.0	4.333333333333333										1.0						2.0	3.0		1.0					2.0		20.0			2.0	5.0						3.6315789473684212									2.0	13.0				3.0		1.0							9.1875						9.0				4.0	4.0				2.0						2.3333333333333335		2.185185185185185									2.0				3.0		3.142857142857143			8.333333333333334									64.5	2.0	22.0	1.0						2.0									2.5				2.0	3.0	2.0											4.0													2.0					5.0															2.0							2.2857142857142856		18.5																						
1882																																																																																																																																																																																																																																																																																																																																																																											
1883	2.2434210526315788	1.96875	1.6451612903225807	1.591549295774648	2.1403508771929824	2.1097560975609757	2.108695652173913	3.241758241758242	1.9166666666666667	1.5	2.1785714285714284	2.4814814814814814	9.64	3.1818181818181817		2.1	3.5714285714285716	1.6666666666666667	2.173076923076923	2.7142857142857144	2.6153846153846154	1.0	7.0	3.1666666666666665	2.2	2.4	2.4615384615384617	2.111111111111111	3.0	2.5	14.0	1.8	1.8333333333333333		2.225806451612903	2.0			1.2	1.7714285714285714	2.5	2.6666666666666665		2.6666666666666665		2.0	3.0	2.0	5.0	2.0	1.2727272727272727		3.5714285714285716	2.3181818181818183	1.75			2.0	5.285714285714286	1.5		1.0		1.0	2.25	1.5	2.3333333333333335	1.6538461538461537	2.5	2.2	1.9661016949152543				6.666666666666667						6.0	2.3636363636363638	1.75			2.0			1.6666666666666667		2.0	1.9166666666666667	2.0	2.103448275862069	1.3333333333333333	2.375	2.0	3.0		1.0	4.285714285714286					2.0			1.0	2.0	2.9	2.0				3.5	2.0				2.0					1.5	3.0				2.4285714285714284		3.0	12.0			1.0			3.0			3.0				1.0		1.3333333333333333	1.6666666666666667				2.5	3.1666666666666665	4.0		2.25				2.0			1.5							1.0				4.0			4.333333333333333					2.25						2.0	1.5	3.3333333333333335	2.3333333333333335	5.0	2.6666666666666665				5.0		5.0			1.5	4.0					1.0			2.0	2.75		3.0				4.0	1.0			3.3333333333333335	2.0	1.6666666666666667						6.0					2.0	2.5714285714285716	2.1666666666666665											3.0									2.5714285714285716					95.0	2.5		2.0							1.0			1.0	3.0			2.0	2.0			4.0	2.0		2.0		5.222222222222222		1.0					2.0		4.0												1.0	1.0				1.1666666666666667	4.0			1.0			3.0													2.3333333333333335				1.0					1.0	4.0					2.3333333333333335												
1884	2.2493438320209975	1.8085106382978724	1.8253012048192772	1.7264150943396226	2.0625	2.0	1.5263157894736843	1.8529411764705883	1.9166666666666667	1.7777777777777777	2.4705882352941178	2.6923076923076925	6.15	3.6	2.0	1.8387096774193548	3.742857142857143	3.5714285714285716	2.4464285714285716	2.4285714285714284	3.869565217391304		3.0	2.5	1.4285714285714286	2.2142857142857144	2.2413793103448274	1.0		2.0	2.0	1.2777777777777777	4.0	1.75	2.811320754716981	2.0			2.0	2.0434782608695654	3.8333333333333335	2.4285714285714284		2.0		2.269230769230769		3.3333333333333335		2.0	1.2272727272727273		2.0	17.0	3.0	2.0	3.0	2.5714285714285716	2.0	1.8		10.333333333333334		3.0	4.333333333333333	7.0	3.0	1.375	2.6666666666666665		1.6228070175438596	2.0			8.0		5.0				3.0	1.375				5.0		2.0	1.5294117647058822	2.0		2.0454545454545454	2.0	1.0	2.0	2.1333333333333333	2.0		3.0	2.0	2.5	3.0		2.0		2.0			2.6666666666666665		1.8333333333333333	1.0			1.5	2.0	3.0						6.5			1.0	1.5			2.3333333333333335	1.0	3.0								2.0		1.3333333333333333				2.0	2.3333333333333335	1.0		1.0			1.0	4.0	5.666666666666667	1.0		2.1666666666666665				1.75			1.0	6.0			3.0			4.0						2.0	3.0833333333333335		5.0			1.0	2.0						3.0	2.0	3.0						11.0	3.0			6.0	2.0			2.0			1.5			1.5	3.0				18.0						2.0	2.0	2.0						2.0		2.6666666666666665			2.0	2.5	3.0					1.0		5.5	4.0								31.0				2.5					90.6	4.0	8.5	1.0			5.0			1.0					1.5			7.0	1.0		5.0			2.0			6.0		2.0	1.0				3.0		2.0													1.0				2.4	4.0		2.0				1.3333333333333333				1.0					1.0							3.2		6.0				1.0									2.0					7.0	2.0			
1885	2.3127035830618894	1.7910958904109588	1.6818181818181819	2.18978102189781	1.9375	2.552941176470588	1.35	2.5	4.0285714285714285	1.8974358974358974	2.5217391304347827	3.0	10.863636363636363	2.4615384615384617		2.3076923076923075	3.3870967741935485	2.0	2.125	3.8	3.888888888888889			3.0476190476190474	4.0	2.0	2.473684210526316	1.4210526315789473		3.5	3.5	1.5	2.0		2.4	3.0		4.0	1.34375	2.5294117647058822	2.0	2.8	3.0	2.0		1.5555555555555556	2.0	1.8		2.25	1.5789473684210527		1.8571428571428572	2.272727272727273	2.6666666666666665	4.0		2.0	3.0	1.5		1.5		3.0	1.6		2.0	1.1590909090909092	3.0		1.8461538461538463	2.0			3.0		2.25	1.7777777777777777			1.0	1.5	3.0					1.9	1.0			1.9615384615384615	2.25	1.75	1.0	2.3333333333333335	2.5			1.0	2.6666666666666665	2.0				3.0	1.0		3.0		6.666666666666667	3.0	5.0		2.5	3.0					2.0		8.0		1.0		1.0			2.0	3.0		3.0									1.0						4.0			3.0		2.0		2.6666666666666665						2.5	2.3333333333333335										7.0						2.0	6.6		7.0									1.5			2.0						4.0	3.0							3.0			2.0			2.5	20.0		2.0									2.0				1.0555555555555556			3.0			2.0			3.142857142857143					3.0	2.0			3.0								3.0				2.0				1.0	92.33333333333333	3.0		4.0					5.0	2.5		1.0		1.7142857142857142				6.0						1.6666666666666667			5.75		2.5				6.0	2.25		3.0					6.0						7.0						2.8			2.0				1.0		1.5		2.0									5.0			4.5	2.0							6.0							2.5									
1886	2.324626865671642	1.8327272727272728	1.7543859649122806	1.8368421052631578	2.0717131474103585	2.135135135135135	1.4814814814814814	2.456140350877193	2.425	1.8235294117647058	2.6842105263157894	2.340909090909091	9.89655172413793	3.272727272727273		2.75	3.4166666666666665	2.5	2.2083333333333335	1.6666666666666667	4.230769230769231	3.0		2.3529411764705883	4.0	2.0	2.8974358974358974	1.509433962264151	2.142857142857143		5.0	1.368421052631579	2.5		2.5416666666666665	2.6666666666666665		2.0	1.3513513513513513	2.27027027027027	1.6666666666666667	2.888888888888889		2.142857142857143		2.8333333333333335	2.5	1.5		2.2857142857142856	1.625		5.857142857142857		2.0	2.0	2.0	2.0	2.5	2.5				4.0	2.0		2.8	1.9038461538461537	2.4285714285714284	3.0	2.5714285714285716				7.0			5.5		2.0	4.111111111111111	1.4								2.0		3.875	2.2	2.25		3.6666666666666665	3.0			2.0	1.75	2.5		3.0					3.0	2.0	3.7142857142857144	3.75					2.3333333333333335									2.0				10.0	1.0		5.0	9.0						6.0	2.0		2.6666666666666665			2.0	6.0		2.0		2.0		5.0	3.0	6.333333333333333	1.0						5.8	4.0		8.0	4.5								5.0					1.0				1.0			1.0						5.0							4.0		18.0			2.0										4.0		1.0					3.5			3.0	2.0				2.0					11.0		1.5789473684210527		2.5	2.25					10.0			9.0			11.0					5.333333333333333				2.0		4.0				2.0		1.0						1.0			1.0	1.5			2.0							2.0			11.5		10.0					3.5		5.0							1.5		6.0			1.2					1.0	3.0		3.75	7.0			1.8333333333333333				2.0						7.0													2.0				6.0													
1887	2.0592105263157894	1.9612068965517242	1.6779220779220778	1.6825396825396826	1.927710843373494	2.409090909090909	1.9411764705882353	1.9609375	2.364864864864865	1.8333333333333333	2.6578947368421053	5.291666666666667	5.2	2.7058823529411766	1.0	2.75	2.896551724137931	5.4	2.217391304347826	2.7142857142857144	3.3333333333333335		2.6666666666666665	5.761904761904762		1.75	2.76	1.5833333333333333	2.6666666666666665	1.0	3.142857142857143	1.6896551724137931	3.5	2.5	3.909090909090909	2.0			1.6756756756756757	2.2	2.0	2.375		2.25		2.3333333333333335	3.0	1.8	1.75	3.0	1.1481481481481481		3.3333333333333335		2.0	2.0	1.5	3.0		3.0				1.0	2.0	2.5	1.1666666666666667	1.8691588785046729	2.375	7.0	2.6666666666666665				5.0			1.3333333333333333	2.5	3.5	2.75	2.25				1.0						2.0	2.125	1.8125	3.0	3.4545454545454546				1.25	2.6666666666666665	2.0				5.0	2.0		1.0	2.5	3.5	3.5				4.0	2.6666666666666665			3.0	1.0		3.0				2.0			1.0	1.2							1.0			2.0	2.0	2.5				1.5		4.0	1.0					2.75	1.0		37.0				2.0	2.0		2.0									4.0		3.0									2.0	2.0						1.75	3.6		3.0				4.0		9.5			2.5	2.0								1.0	3.4	2.3333333333333335									2.0	2.0			2.0	1.0	4.0		3.5		3.0		1.6								2.0			3.0			9.0					11.0							7.0			2.25		1.0					3.0	1.0				1.0				3.0				3.5		4.0					2.0					4.5									2.125		5.0			3.0												3.0				4.5													2.0														2.0									
1888	2.0273037542662116	2.362962962962963	1.893939393939394	1.390728476821192	1.7041420118343196	2.92	1.3125	2.3626373626373627	2.5652173913043477	2.210526315789474	3.103448275862069	2.727272727272727	7.703703703703703	3.3636363636363638	1.0	2.3846153846153846	2.5365853658536586	3.6666666666666665	2.6363636363636362	2.2857142857142856	3.066666666666667	1.0	2.5	3.0	1.6666666666666667	1.4545454545454546	1.6428571428571428	1.4666666666666666		2.0	2.7142857142857144	1.5675675675675675	3.0		4.741935483870968	1.6666666666666667			1.4772727272727273	1.5172413793103448	2.4	3.2222222222222223	1.0	1.0		2.7	2.125	1.0	2.2857142857142856	2.5	2.206896551724138		4.777777777777778		1.8333333333333333			1.3333333333333333		2.0				2.3333333333333335				1.9705882352941178	1.3333333333333333		1.6666666666666667		4.0	3.0							3.6666666666666665	1.5714285714285714	2.0		2.0					2.0		1.95	2.0	1.6666666666666667	2.0	3.8333333333333335	6.0			2.25	6.0	3.0				7.0	2.0				1.0	4.5					1.375			1.0						2.0	1.0	1.0			2.0									11.0							1.0	9.0	9.0					5.0		1.0		2.0			1.5	1.75	2.0											3.0		3.5			2.0	2.0					4.0	1.0						1.0	1.6666666666666667								7.0			1.75							2.0		16.75	9.0	1.0	1.0						2.0		3.0	2.0				2.0			2.0						3.0	2.0								2.0			6.0					1.0		1.0		3.0								1.1428571428571428			3.0				1.0		2.0	1.3333333333333333	3.0			2.0			1.0	1.0							2.0					2.0							3.0		1.0		2.0								1.0			2.0				3.0	8.0			2.0					3.0	3.0							1.0						3.0		2.0		6.0													
